,MIN,PTS,FGM,FGA,FTM,FTA,REB,AST,STL,BLK,PF
0,16.0579710145,0.443140794224,0.169675090253,0.423285198556,0.0442238267148,0.057761732852,0.091155234657,0.162454873646,0.0270758122744,0.00902527075812,0.119133574007
1,23.8846153846,0.385936661299,0.147074610843,0.310789049919,0.0692431561997,0.103596349973,0.272141706924,0.068706387547,0.0316693505099,0.0295222758991,0.0821256038647
2,4.42857142857,0.193548387097,0.0537634408602,0.204301075269,0.0537634408602,0.129032258065,0.161290322581,0.0215053763441,0.0645161290323,0.0,0.10752688172
3,9.34615384615,0.271604938272,0.109053497942,0.298353909465,0.0349794238683,0.0534979423868,0.228395061728,0.059670781893,0.0329218106996,0.022633744856,0.158436213992
4,32.0853658537,0.474724439377,0.201064234132,0.398327632079,0.0391486126948,0.0490307867731,0.226529836564,0.0999619916382,0.0258456860509,0.0459901178259,0.0619536297986
5,23.3191489362,0.512773722628,0.223540145985,0.460766423358,0.0656934306569,0.101277372263,0.274635036496,0.0638686131387,0.0273722627737,0.0374087591241,0.106751824818
6,28.5487804878,0.358393848783,0.127723195216,0.307133703545,0.0491243058522,0.0666381888082,0.213156770611,0.0589491670226,0.0307560871422,0.0226398974797,0.0730457069628
7,14.7692307692,0.338541666667,0.109375,0.307291666667,0.0572916666667,0.078125,0.140625,0.0729166666667,0.0208333333333,0.00520833333333,0.130208333333
8,6.8,0.426470588235,0.147058823529,0.352941176471,0.132352941176,0.205882352941,0.558823529412,0.0735294117647,0.0588235294118,0.0735294117647,0.220588235294
9,25.7096774194,0.516938519448,0.171894604768,0.419071518193,0.132998745295,0.176913425345,0.136762860728,0.0790464240903,0.0225846925972,0.00501882057716,0.0890840652447
10,23.3461538462,0.386051619989,0.144975288303,0.342668863262,0.0955518945634,0.13124656782,0.326194398682,0.053267435475,0.0208676551345,0.0340472267985,0.126304228446
11,9.0,0.305555555556,0.125,0.375,0.0555555555556,0.166666666667,0.388888888889,0.0277777777778,0.0138888888889,0.0694444444444,0.166666666667
12,14.593220339,0.408826945412,0.174216027875,0.365853658537,0.0603948896632,0.0720092915215,0.312427409988,0.0360046457607,0.0220673635308,0.0418118466899,0.155632984901
13,25.987654321,0.395249406176,0.147743467933,0.322090261283,0.0465558194774,0.0536817102138,0.102612826603,0.0470308788599,0.0299287410926,0.00760095011876,0.0912114014252
14,22.3561643836,0.199142156863,0.0808823529412,0.15625,0.0269607843137,0.0404411764706,0.15012254902,0.0441176470588,0.0386029411765,0.00796568627451,0.103553921569
15,14.6538461538,0.393700787402,0.164041994751,0.290026246719,0.0656167979003,0.0879265091864,0.291338582677,0.0354330708661,0.0236220472441,0.0538057742782,0.120734908136
16,22.7848101266,0.320555555556,0.138333333333,0.236666666667,0.0383333333333,0.0672222222222,0.280555555556,0.0766666666667,0.0288888888889,0.0461111111111,0.118888888889
17,9.35849056604,0.278225806452,0.10685483871,0.25,0.0645161290323,0.100806451613,0.284274193548,0.070564516129,0.0322580645161,0.0201612903226,0.141129032258
18,32.9135802469,0.492873218305,0.207051762941,0.39759939985,0.0780195048762,0.219804951238,0.449362340585,0.0251312828207,0.0446361590398,0.0420105026257,0.0918979744936
19,26.6461538462,0.263856812933,0.101616628176,0.21247113164,0.0294457274827,0.04792147806,0.151847575058,0.126443418014,0.0421478060046,0.0109699769053,0.0588914549654
20,11.8205128205,0.312364425163,0.127982646421,0.229934924078,0.0520607375271,0.0694143167028,0.110629067245,0.188720173536,0.0347071583514,0.0,0.0997830802603
21,22.1857142857,0.216999356085,0.0875724404379,0.176432710882,0.0212491951062,0.0347714101739,0.161622665808,0.0302640051513,0.0341274951706,0.0270444301352,0.0856406954282
22,13.7826086957,0.479495268139,0.200315457413,0.440063091483,0.0741324921136,0.089905362776,0.152996845426,0.0283911671924,0.00630914826498,0.0141955835962,0.096214511041
